analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,host_class,host_order,host_family,host_detection_method,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,source_pathogens,in_current_role_review_scope,in_gibb_etal,in_empres_i,taxonomy_caution
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Pygoscelis adeliae,9238,aves,sphenisciformes,spheniscidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Pygoscelis antarcticus,79643,aves,sphenisciformes,spheniscidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Pygoscelis papua,30457,aves,sphenisciformes,spheniscidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Quiscalus mexicanus,64278,aves,passeriformes,icteridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Quiscalus quiscula,84782,aves,passeriformes,icteridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Rattus norvegicus,10116,mammalia,rodentia,muridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Regulus satrapa,13245,aves,passeriformes,regulidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Rhynchotus rufescens,30466,aves,struthioniformes,tinamidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Rissa tridactyla,75485,aves,charadriiformes,laridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Rousettus aegyptiacus,9407,mammalia,chiroptera,pteropodidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Rousettus amplexicaudatus,58083,mammalia,chiroptera,pteropodidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Rousettus leschenaultii,9408,mammalia,chiroptera,pteropodidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Rynchops niger,227184,aves,charadriiformes,laridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sarkidiornis sylvicola,1577981,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Saxicola torquatus,230656,aves,passeriformes,muscicapidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Scolopax minor,56299,aves,charadriiformes,scolopacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Scolopax rusticola,100826,aves,charadriiformes,scolopacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Semnopithecus entellus,88029,mammalia,primates,cercopithecidae,Antibodies,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Setophaga auduboni,1037455,aves,passeriformes,parulidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sibirionetta formosa,56278,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Somateria fischeri,50367,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Somateria mollissima,76058,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Somateria spectabilis,203439,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Spatula clypeata,75838,aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Spatula cyanoptera,75840,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Spatula discors,75842,aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Spatula platalea,75853,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Spatula querquedula,75856,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Spatula versicolor,75863,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Spheniscus demersus,92683,aves,sphenisciformes,spheniscidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Spheniscus humboldti,9240,aves,sphenisciformes,spheniscidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Spilopelia chinensis,115700,aves,columbiformes,columbidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Spodiopsar sericeus,3151063,aves,passeriformes,sturnidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Stercorarius antarcticus,54054,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Stercorarius maccormicki,395889,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sterna hirundinacea,227186,aves,charadriiformes,laridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sterna hirundo,108405,aves,charadriiformes,laridae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sterna paradisaea,279953,aves,charadriiformes,laridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sterna vittata,297828,aves,charadriiformes,laridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sternula albifrons,507597,aves,charadriiformes,laridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Streptopelia decaocto,177147,aves,columbiformes,columbidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Strix aluco,111821,aves,strigiformes,strigidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Strix nebulosa,126836,aves,strigiformes,strigidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Strix uralensis,36305,aves,strigiformes,strigidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Struthio camelus,8801,aves,struthioniformes,struthionidae,Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sturnira lilium,27660,mammalia,chiroptera,phyllostomidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sturnus vulgaris,9172,aves,passeriformes,sturnidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sula leucogaster,57661,aves,suliformes,sulidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sula variegata,57663,aves,suliformes,sulidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Suncus murinus,9378,mammalia,eulipotyphla,soricidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Suricata suricatta,37032,mammalia,carnivora,herpestidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sus scrofa,415978,mammalia,artiodactyla,suidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sus scrofa,9823,mammalia,artiodactyla,suidae,Antibodies; Isolation/Observation; Not specified; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Sus scrofa,9825,mammalia,artiodactyla,suidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Syrrhaptes paradoxus,302527,aves,pterocliformes,pteroclidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Tachybaptus ruficollis,100828,aves,podicipediformes,podicipedidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Tadorna ferruginea,45639,aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Tadorna tadorna,75865,aves,anseriformes,anatidae,Isolation/Observation; PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Tadorna tadornoides,45638,aves,anseriformes,anatidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Taphozous perforatus,1381355,mammalia,chiroptera,emballonuridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Thalasseus elegans,297817,aves,charadriiformes,laridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Thalasseus maximus,555356,aves,charadriiformes,laridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Thalasseus sandvicensis,126723,aves,charadriiformes,laridae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Threskiornis aethiopicus,100858,aves,pelecaniformes,threskiornithidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Thryomanes bewickii,241536,aves,passeriformes,troglodytidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Tringa glareola,171269,aves,charadriiformes,scolopacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Tringa semipalmata,507600,aves,charadriiformes,scolopacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Tringa totanus,171271,aves,charadriiformes,scolopacidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Turdus merula,9187,aves,passeriformes,turdidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Turdus migratorius,9188,aves,passeriformes,turdidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Turdus pilaris,357736,aves,passeriformes,turdidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Tursiops truncatus,9739,mammalia,artiodactyla,delphinidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Tyto alba,56313,aves,strigiformes,tytonidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Tyto furcata,507989,,,,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Uria aalge,13746,aves,charadriiformes,alcidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Uria lomvia,28711,aves,charadriiformes,alcidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Urocissa erythroryncha,56796,aves,passeriformes,corvidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Ursus americanus,9643,mammalia,carnivora,ursidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Ursus arctos,9644,mammalia,carnivora,ursidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
master_16,Influenza (H5N1 avian influenza),Influenza (H5N1 avian influenza),Ursus maritimus,29073,mammalia,carnivora,ursidae,PCR/Sequencing,host_presence_only,low,TRUE,candidate_only,Alphainfluenzavirus influenzae (H5N1),TRUE,TRUE,TRUE,FALSE
