analysis_unit_id,readiness_disease_name,disease_name,species_name,tax_id,species_role,sdm_needed_for_disease,host_role_assignment,host_role_confidence,host_role_needs_manual_review,host_role_assignment_status,vector_role_assignment,vector_role_confidence,vector_role_needs_manual_review,vector_role_assignment_status,sdm_available,sdm_species
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Equus asinus,9793,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Equus asinus
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Equus caballus,9796,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Equus caballus
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Homo sapiens,9606,host,optional,incidental_host,high,FALSE,draft_source_backed,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Lepus europaeus,9983,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Lepus europaeus
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Lycaon pictus,9622,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Lycaon pictus
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Mus musculus,10090,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mus musculus
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Numida meleagris,8996,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Nyctalus noctula,51300,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Nyctalus noctula
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Ovis aries,9940,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Ovis aries
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Rattus norvegicus,10116,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Rattus norvegicus
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Rattus rattus,10117,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Rattus rattus
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Struthio camelus,8801,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Struthio camelus
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Suricata suricatta,37032,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Suricata suricatta
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Syncerus caffer,9970,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Syncerus caffer
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Testudo graeca,86975,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,Vulpes vulpes,9627,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Vulpes vulpes
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,aepyceros melampus,9897,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,alcelaphus buselaphus,59517,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,damaliscus pygargus,9931,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,diceros bicornis,9805,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,equus quagga,89252,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,gerbilliscus brantsii,410299,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,gerbilliscus leucogaster,410302,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,giraffa camelopardalis,9894,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hemiechinus auritus,217708,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hippotragus niger,37189,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hystrix africaeaustralis,10138,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,kobus ellipsiprymnus,9962,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,lepus capensis,9981,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,lepus saxatilis,63224,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,loxodonta africana,9785,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,mastomys coucha,35658,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,meriones crassus,298887,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,micaelamys namaquensis,472707,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,myotis blythii,109482,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,oryx gazella,9958,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,pedetes capensis,10023,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,phacochoerus aethiopicus,85517,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,redunca arundinum,59554,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,redunca fulvorufula,59555,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhabdomys pumilio,121573,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,sylvicapra grimmia,119562,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,tatera indica,186471,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,testudo horsfieldii,101699,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,tragelaphus angasii,66437,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,tragelaphus oryx,9945,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,tragelaphus strepsiceros,9946,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,xerus inauris,234690,host,optional,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,amblyomma lepidum,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,amblyomma variegatum,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,dermacentor marginatus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,dermacentor niveus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,dermacentor nuttalli,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,haemaphysalis concinna,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,haemaphysalis inermis,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,haemaphysalis parva,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,haemaphysalis punctata,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,haemaphysalis sulcata,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma aegyptium,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma anatolicum,,vector,yes,,,,,main_vector,medium,TRUE,draft_source_backed,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma asiaticum,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma asiaticum kozlovi,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma detritum,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma dromedarii,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma excavatum,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma impeltatum,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma impressum,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma isaaci,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma lusitanicum,,vector,yes,,,,,enzootic_maintenance_vector,medium,TRUE,draft_source_backed,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma marginatum,,vector,yes,,,,,main_vector,high,TRUE,draft_source_backed,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma nitidum,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma onatoli,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma rufipes,,vector,yes,,,,,main_vector,medium,TRUE,draft_source_backed,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma schulzei,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma scupense,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma spp,,vector,yes,,,,,principal_vector_genus,high,TRUE,draft_source_backed,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma truncatum,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,hyalomma turanicum,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,ixodes ricinus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,ornithodoros lahorensis,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus annulatus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus appendiculatus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus boophilus annulatus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus boophilus decoloratus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus bursa,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus decoloratus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus evertsi,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus evertsi evertsi,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus geigyi,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus guilhoni,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus microplus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus pulchellus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus pumilio,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus rossicus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus sanguineus,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus spp,,vector,yes,,,,,,,,,FALSE,
master_7,Crimean-Congo hemorrhagic fever,Crimean-Congo hemorrhagic fever,rhipicephalus turanicus,,vector,yes,,,,,,,,,FALSE,
master_8,Rift Valley fever,Rift Valley fever,Acinonyx jubatus,32536,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Acinonyx jubatus
master_8,Rift Valley fever,Rift Valley fever,Antidorcas marsupialis,59523,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Antidorcas marsupialis
master_8,Rift Valley fever,Rift Valley fever,Arvicanthis niloticus,61156,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Arvicanthis niloticus
master_8,Rift Valley fever,Rift Valley fever,Bos taurus,9913,host,yes,amplifying_host,medium,TRUE,draft_source_backed,,,,,TRUE,Bos taurus
master_8,Rift Valley fever,Rift Valley fever,Bubalus bubalis,89462,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Bubalus bubalis
master_8,Rift Valley fever,Rift Valley fever,Camelus dromedarius,9838,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Camelus dromedarius
master_8,Rift Valley fever,Rift Valley fever,Canis mesomelas,68725,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Canis mesomelas
master_8,Rift Valley fever,Rift Valley fever,Capra hircus,9925,host,yes,amplifying_host,high,TRUE,draft_source_backed,,,,,TRUE,Capra hircus
master_8,Rift Valley fever,Rift Valley fever,Cephalophus callipygus,129223,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Cephalophus callipygus
master_8,Rift Valley fever,Rift Valley fever,Ceratotherium simum,9807,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Ceratotherium simum
master_8,Rift Valley fever,Rift Valley fever,Epomophorus pusillus,2853157,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Epomophorus pusillus
master_8,Rift Valley fever,Rift Valley fever,Epomops franqueti,77231,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Epomops franqueti
master_8,Rift Valley fever,Rift Valley fever,Equus caballus,9796,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Equus caballus
master_8,Rift Valley fever,Rift Valley fever,Glauconycteris argentata,909367,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,FALSE,
master_8,Rift Valley fever,Rift Valley fever,Hipposideros abae,249020,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Hipposideros abae
master_8,Rift Valley fever,Rift Valley fever,Hipposideros caffer,302402,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Hipposideros caffer
master_8,Rift Valley fever,Rift Valley fever,Homo sapiens,9606,host,yes,incidental_host,high,FALSE,draft_source_backed,,,,,FALSE,
master_8,Rift Valley fever,Rift Valley fever,Lycaon pictus,9622,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Lycaon pictus
master_8,Rift Valley fever,Rift Valley fever,Mastomys erythroleucus,41268,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mastomys erythroleucus
master_8,Rift Valley fever,Rift Valley fever,Mastomys huberti,121569,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mastomys huberti
master_8,Rift Valley fever,Rift Valley fever,Mastomys natalensis,10112,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Mastomys natalensis
master_8,Rift Valley fever,Rift Valley fever,Miniopterus schreibersii,9433,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Miniopterus schreibersii
master_8,Rift Valley fever,Rift Valley fever,Ovis aries,9940,host,yes,amplifying_host,high,TRUE,draft_source_backed,,,,,TRUE,Ovis aries
master_8,Rift Valley fever,Rift Valley fever,Panthera leo,9689,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Panthera leo
master_8,Rift Valley fever,Rift Valley fever,Philantomba monticola,907742,host,yes,host_presence_only,low,TRUE,candidate_only,,,,,TRUE,Philantomba monticola
